0.000817004	0.000323726	1	
0.000329038	0.0108814	0.999941	
0.000339021	0.021125	0.999777	
0.000408412	0.0309533	0.999521	
0.00147443	0.0421102	0.999112	
4.40954e-006	0.0542189	0.998529	
0.000696942	0.0663126	0.997799	
0.000588306	0.0773984	0.997	
0.00112432	0.0874551	0.996168	
0.000451032	0.100367	0.99495	
0.00038848	0.112782	0.99362	
0.000675136	0.125922	0.99204	
1.83703e-005	0.135809	0.990735	
0.00100695	0.151902	0.988395	
0.00196503	0.163048	0.986616	
0.000598194	0.177622	0.984099	
0.00163304	0.190751	0.981637	
0.000127469	0.204891	0.978785	
0.000434981	0.216845	0.976206	
9.44383e-005	0.235505	0.971873	
0.00172408	0.247668	0.968843	
0.00176171	0.263627	0.964623	
0.00372165	0.278456	0.960442	
0.00205579	0.293927	0.955826	
0.00219697	0.308123	0.951344	
0.00259852	0.323356	0.946274	
0.0022346	0.339111	0.940744	
6.19894e-005	0.358305	0.933605	
0.00313677	0.369899	0.929066	
3.40893e-005	0.387516	0.921863	
0.0022432	0.403167	0.915124	
0.0034068	0.420238	0.907407	
0.000859289	0.434759	0.900546	
0.0018502	0.45243	0.891798	
0.00093609	0.471589	0.881818	
0.00295517	0.486069	0.873916	
0.00260301	0.504486	0.863416	
0.000752345	0.516087	0.856536	
0.00102587	0.53499	0.844858	
0.00144953	0.552728	0.833361	
0.00216062	0.566273	0.824215	
0.000303072	0.585613	0.810591	
0.00125928	0.600335	0.799748	
0.00143556	0.614208	0.789143	
0.00242897	0.63319	0.773993	
8.68631e-005	0.646973	0.762513	
0.00137296	0.660093	0.751182	
0.00244049	0.676537	0.736404	
0.000793962	0.691196	0.722667	
0.00159087	0.705872	0.708338	
0.00293704	0.719321	0.694671	
0.000622252	0.738615	0.674127	
0.00193764	0.74955	0.661945	
0.00193641	0.761196	0.648519	
0.00128059	0.777931	0.628348	
0.00142516	0.787221	0.616669	
0.00131984	0.797797	0.602925	
0.000487277	0.811644	0.584152	
0.0010615	0.822145	0.569278	
0.0035229	0.835558	0.549391	
0.00154271	0.844913	0.534902	
0.00410607	0.854894	0.518787	
0.00198299	0.863766	0.503889	
0.00175726	0.874853	0.484385	
0.000475482	0.88293	0.469505	
0.00410597	0.889569	0.456783	
0.00450776	0.901035	0.433723	
0.00199135	0.907598	0.419835	
0.00159806	0.91384	0.40607	
0.00086917	0.921563	0.388229	
0.00343155	0.928117	0.372274	
0.00147541	0.935132	0.354296	
0.00616801	0.941077	0.338136	
0.00367444	0.945715	0.324976	
0.0016999	0.949508	0.313738	
0.00304558	0.955776	0.29408	
0.00427616	0.961217	0.275759	
0.0031737	0.964256	0.264953	
0.000343578	0.969629	0.244579	
0.0075562	0.972113	0.234391	
0.00414783	0.976405	0.215908	
0.00169287	0.978181	0.20775	
0.00200143	0.981718	0.190329	
0.000486349	0.983812	0.179204	
0.00190419	0.986417	0.16425	
0.00210444	0.988215	0.153055	
0.000509939	0.989677	0.143313	
8.28722e-006	0.991719	0.12843	
0.000156793	0.993425	0.114487	
0.0018937	0.994661	0.103175	
0.0024918	0.996025	0.0890344	
0.000737199	0.997404	0.0720047	
0.000737199	0.997404	0.0720047	
0.00193316	0.998476	0.0551595	
0.000619907	0.999037	0.0438738	
0.000160446	0.999646	0.0265946	
