3.8005e-005	3.15873e-005	0.000106601	1	
0.000917969	0.000848008	0.161473	0.986876	
0.000140827	0.000742802	0.369987	0.929036	
0.000570981	0.000470601	0.600899	0.799324	
0.000249887	0.00157809	0.799155	0.601123	
0.00114948	0.0007282	0.928705	0.370817	
0.00142062	0.000371389	0.986509	0.163703	
0.0031081	0.000642557	0.99998	0.00547683	
0.00210062	0.167662	0.00189549	0.98584	
0.00817242	0.186828	0.18111	0.965519	
0.0031489	0.209585	0.439599	0.873394	
0.0105063	0.230687	0.682322	0.693621	
0.00279008	0.212944	0.870503	0.443702	
0.0105054	0.188897	0.964335	0.185108	
0.0043533	0.157433	0.98746	0.0108594	
0.0065663	0.362887	0.00135295	0.931809	
0.000119353	0.432347	0.217799	0.875008	
0.00177105	0.492477	0.470781	0.732003	
0.0134224	0.481423	0.728761	0.486785	
0.0164574	0.455512	0.864183	0.213131	
0.00652427	0.381897	0.924136	0.00918313	
0.00680484	0.616301	0.00597763	0.787458	
0.0178041	0.676915	0.225893	0.700315	
0.0220045	0.734641	0.466906	0.491749	
0.00467756	0.684306	0.685402	0.248854	
0.00544662	0.604142	0.796786	0.0106618	
0.00354038	0.798139	0.00265269	0.602458	
0.0129244	0.873453	0.200583	0.443486	
0.00429024	0.873413	0.450273	0.185432	
0.00650836	0.803525	0.595228	0.00306078	
0.0155217	0.939829	0.00901734	0.341174	
0.0103409	0.96069	0.171303	0.218229	
0.00310177	0.922482	0.385947	0.00789905	
0.0130213	0.984695	0.0134286	0.17328	
0.00695985	0.984975	0.172555	0.00111663	
0.036493	0.999129	0.0169829	0.010973	
0.160117	0.00154824	0.00767253	0.987067	
0.185865	0.00795975	0.189329	0.964129	
0.216223	0.00653323	0.44216	0.87046	
0.224244	0.000351855	0.682936	0.695207	
0.214837	0.0038851	0.873259	0.437321	
0.202908	0.0161456	0.958966	0.197364	
0.168209	0.0123703	0.985649	0.00700768	
0.193571	0.187743	0.0121235	0.962879	
0.235672	0.228605	0.228012	0.916629	
0.245859	0.251856	0.524479	0.77527	
